                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                0.58739,                0.56677,                 1.1278,                0.89869,                0.83607,                0.89369,                0.71914,                0.73792,                0.66967,                 1.2761,             0.00034038,             0.00034038,             0.00034038
                     72,                0.57836,                0.54475,                 1.1161,                0.88665,                0.85019,                0.89848,                0.72716,                0.74979,                0.66038,                 1.2876,             0.00033625,             0.00033625,             0.00033625
                     73,                0.58061,                0.55709,                 1.1176,                0.89656,                0.84578,                0.89702,                0.72176,                0.76353,                0.65569,                 1.3064,             0.00033213,             0.00033213,             0.00033213
                     74,                0.58354,                0.55827,                 1.1205,                0.91105,                0.84165,                0.89997,                0.72422,                0.75268,                0.64337,                 1.2971,               0.000328,               0.000328,               0.000328
                     75,                 0.5629,                 0.5297,                 1.0972,                0.88016,                0.85232,                0.89346,                0.71922,                0.75955,                0.66615,                 1.2999,             0.00032387,             0.00032387,             0.00032387
                     76,                0.58086,                0.54319,                 1.1103,                0.87162,                0.85649,                0.89839,                0.72384,                0.74878,                 0.6499,                 1.2816,             0.00031975,             0.00031975,             0.00031975
                     77,                0.56552,                0.52095,                 1.1037,                0.87026,                0.85935,                 0.8922,                0.72516,                0.73377,                0.65927,                 1.2658,             0.00031562,             0.00031562,             0.00031562
                     78,                0.56795,                 0.5396,                 1.1023,                0.86885,                0.84148,                0.88723,                0.71905,                0.74475,                0.69091,                 1.2815,              0.0003115,              0.0003115,              0.0003115
                     79,                0.55726,                  0.518,                 1.0934,                0.88942,                 0.8428,                0.89515,                 0.7215,                0.75341,                0.64707,                 1.2967,             0.00030738,             0.00030738,             0.00030738
                     80,                0.55562,                0.52234,                 1.0953,                0.89243,                 0.8403,                0.89533,                 0.7285,                0.75419,                0.63798,                 1.2905,             0.00030325,             0.00030325,             0.00030325
                     81,                0.55759,                0.51428,                 1.0963,                0.90131,                0.83651,                0.89155,                 0.7261,                0.74079,                0.63783,                 1.2791,             0.00029913,             0.00029913,             0.00029913
